directional	antenna	means
marching	order	topic
control	function	source_2
automatic	teller	attribute_1
middle	ear	part_of_1
tom	turkey	instance_of_1
about	turn	instance_of_1
paris	green	instance_of_1
import	barrier	purpose
destroying	angel	non-compositional
bad	blood	non-compositional
nuclear	rocket	means
commercial	art	purpose
sexual	union	attribute_1
operational	damage	instance_of_1
mobile	canteen	attribute_1
phone	call	means
unconscious	mind	attribute_1
red	worm	attribute_1
underground	press	attribute_1
divine	right	source_1
trade	barrier	purpose
driving	school	topic
wide	screen	attribute_1
time	signature	purpose
rabbit	brush	instance_of_1
drinking	glass	purpose
brain	damage	part_of_1
library	program	part_of_1
charge	sheet	topic
landed	estate	attribute_1
warning	device	purpose
stopping	point	purpose
flag	captain	instance_of_1
reset	button	purpose
arms	deal	source_2
hunting	expedition	purpose
notions	counter	source_2
car	wheel	purpose
allowance	account	instance_of_1
common	front	non-compositional
false	indigo	instance_of_1
dressing	case	part_of_2
orange	bat	attribute_1
solo	homer	attribute_1
printing	unit	purpose
slender	rush	instance_of_1
trimmer	arch	purpose
lump	sugar	attribute_1
hot	stuff	non-compositional
medical	instrument	purpose
spirit	world	part_of_2
sleeping	accommodation	purpose
surveying	instrument	purpose
oral	cavity	attribute_1
mathematical	operation	means
folding	door	instance_of_1
native	cat	instance_of_1
market	cross	part_of_1
first	lieutenant	attribute_1
capital	gain	source_1
sympathetic	vibration	instance_of_1
beauty	bush	instance_of_1
quick	fix	attribute_1
chemical	compound	part_of_2
limited	edition	attribute_1
korean	war	part_of_1
newspaper	critic	purpose
sea	scallop	part_of_1
par	value	instance_of_1
saddle	shoe	part_of_2
shot	tower	purpose
exclusive	right	attribute_1
genetic	defect	source_1
enlisted	man	attribute_1
banking	system	topic
finance	company	topic
giant	anteater	attribute_1
dress	shop	source_2
compass	plant	instance_of_1
good	authority	instance_of_1
power	tool	means
classical	music	instance_of_1
composite	material	attribute_1
plant	life	attribute_2
axial	rotation	owner
wrestling	mat	purpose
labor	organizer	purpose
objective	lens	instance_of_1
roulette	wheel	purpose
wet	suit	purpose
heat	barrier	source_1
third	dimension	instance_of_1
twin	bed	instance_of_1
rain	dance	purpose
farm	girl	source_1
brokerage	account	owner
sand	hopper	non-compositional
blocking	agent	purpose
italian	capital	part_of_1
expansion	slot	purpose
cartridge	belt	part_of_2
bad	temper	attribute_1
metallic	bond	source_2
slit	trench	attribute_1
naked	lady	non-compositional
foul	ball	instance_of_1
handling	cost	purpose
dispatch	rider	purpose
measuring	rod	purpose
cross	product	attribute_1
receiving	set	purpose
profit	margin	attribute_2
mailing	address	purpose
rocket	engine	part_of_1
true	statement	attribute_1
cover	charge	purpose
spare	time	attribute_1
anatomical	structure	attribute_1
dumb	show	instance_of_1
business	deal	topic
creosote	bush	instance_of_1
natural	history	topic
light	company	source_2
peg	top	purpose
butcher	block	purpose
armoured	vehicle	attribute_1
glass	eye	source_1
submarine	torpedo	source_1
new	jazz	attribute_1
cotton	cake	source_1
shoulder	girdle	part_of_1
dining	area	purpose
due	care	attribute_1
defensive	measure	purpose
music	stool	purpose
needle	palm	attribute_1
storage	area	purpose
indo-european	language	attribute_1
minor	league	instance_of_1
twist	bit	attribute_1
patent	law	topic
sales	agreement	source_2
steering	linkage	purpose
sign	painter	instance_of_1
door	prize	instance_of_1
common	basil	attribute_1
pea	green	attribute_1
carbon	process	means
head	sea	instance_of_1
lead	tree	instance_of_1
thick	skin	attribute_1
plant	hopper	instance_of_1
gear	lever	purpose
explosive	compound	attribute_1
telephone	company	purpose
chemical	substance	source_1
metallic	element	attribute_1
shoulder	joint	purpose
artillery	plant	attribute_1
pea	bean	attribute_1
catch	crop	instance_of_1
black	rat	attribute_1
good	spirit	attribute_1
pea	shooter	non-compositional
great	millet	instance_of_1
span	loading	attribute_2
south	side	attribute_1
radio	station	source_2
rock	partridge	instance_of_1
stock	company	instance_of_1
hair	space	attribute_1
interior	design	topic
hazel	tree	instance_of_1
world	record	part_of_1
rising	prices	attribute_1
incendiary	bomb	attribute_1
top	dog	non-compositional
harness	horse	instance_of_1
brush	turkey	part_of_1
alpha	test	instance_of_1
bench	mark	instance_of_1
approach	shot	purpose
butterfly	weed	instance_of_1
social	process	attribute_1
deep	freeze	attribute_1
wire	wool	source_1
swing	door	instance_of_1
spanish	fly	non-compositional
hot	line	non-compositional
cotter	pin	instance_of_1
lesser	hemlock	instance_of_1
sea	nymph	part_of_1
optical	flint	attribute_1
bread	board	purpose
base	pair	instance_of_1
earth	tremor	source_1
wedding	chest	purpose
anchorage	ground	purpose
magic	eye	non-compositional
adjoining	room	attribute_1
true	mahogany	instance_of_1
narrow	gauge	attribute_1
ball	boy	purpose
toothed	wheel	attribute_1
palm	cat	instance_of_1
dunk	shot	instance_of_1
recycling	bin	purpose
kin	group	part_of_2
common	reed	attribute_1
red	helleborine	attribute_1
everlasting	flower	instance_of_1
synthetic	fiber	attribute_1
infrared	emission	means
cheese	dip	source_1
pruning	shears	purpose
foul	shot	instance_of_1
cutoff	saw	instance_of_1
nursing	bottle	purpose
safety	match	purpose
guidance	device	purpose
communication	channel	purpose
motley	fool	non-compositional
pleasure	craft	purpose
logical	argument	attribute_1
heat	ray	source_2
mental	balance	source_1
salt	marsh	part_of_2
front	matter	part_of_1
world	bank	instance_of_1
hinge	joint	instance_of_1
double	star	attribute_1
head	smut	instance_of_1
natural	enclosure	attribute_1
negative	charge	attribute_1
child	care	purpose
net	sales	attribute_1
pickup	arm	instance_of_1
film	making	purpose
bay	grass	instance_of_1
dry	run	non-compositional
military	action	purpose
poor	people	attribute_1
works	program	purpose
surgical	knife	purpose
star	topology	instance_of_1
lock	chamber	instance_of_1
security	service	purpose
snapping	shrimp	attribute_1
bank	building	part_of_2
painful	sensation	attribute_1
northwest	passage	attribute_1
active	site	instance_of_1
raising	hell	non-compositional
democratic	party	owner
leaf	soil	part_of_2
horny	structure	attribute_1
poor	law	purpose
barrel	roll	attribute_1
sea	floor	part_of_1
spanish	cedar	instance_of_1
little	missouri	non-compositional
paper	tape	instance_of_1
mill	agent	purpose
paraffin	series	part_of_2
field	mushroom	part_of_1
resolving	power	purpose
breathing	machine	purpose
tunnel	vision	attribute_1
salt	lick	source_1
american	olive	part_of_1
visible	light	attribute_1
theme	park	part_of_2
series	circuit	part_of_1
investment	letter	instance_of_1
program	line	part_of_1
operating	capital	purpose
harmonic	progression	instance_of_1
savings	bank	purpose
dead	room	part_of_2
code	flag	instance_of_1
steam	heat	source_1
gill	net	purpose
energy	state	attribute_2
fossa	cat	instance_of_1
civil	action	instance_of_1
bar	line	instance_of_1
electric	eye	non-compositional
danger	line	purpose
bomb	site	instance_of_1
scout	car	instance_of_1
seeded	player	attribute_1
gray	market	instance_of_1
mass	medium	owner
port	watcher	purpose
aramaic	script	purpose
black	locust	non-compositional
ring	dance	attribute_1
motion	picture	non-compositional
sea	bird	part_of_1
trial	impression	purpose
tone	system	topic
upper	hand	non-compositional
breathing	place	purpose
nude	mouse	attribute_1
reduction	division	purpose
work	force	purpose
gross	estate	attribute_1
maiden	pink	instance_of_1
slender	salamander	attribute_1
sand	dollar	non-compositional
bleeding	tooth	non-compositional
oil	rigger	purpose
soybean	meal	source_1
file	cabinet	purpose
social	rank	attribute_1
iron	filing	part_of_2
bath	salts	purpose
iron	mold	source_1
power	cable	source_2
poetic	rhythm	attribute_1
teaching	aid	purpose
ignition	key	purpose
navy	blue	instance_of_1
common	elder	instance_of_1
x-ray	machine	source_2
endowment	insurance	instance_of_1
visible	speech	non-compositional
air	shaft	part_of_2
trash	pile	source_1
great	lakes	attribute_1
australian	dollar	part_of_1
elbow	bone	attribute_2
dog	shit	source_1
devil	tree	instance_of_1
log	line	source_1
surgical	strike	attribute_1
para	rubber	instance_of_1
squeeze	box	means
cutting	angle	purpose
harbor	patrol	part_of_1
soft	scale	attribute_1
market	price	instance_of_1
false	hair	attribute_1
learned	profession	instance_of_1
publishing	company	purpose
free	love	attribute_1
running	back	instance_of_1
carpet	bug	instance_of_1
surface	noise	source_1
olive	family	part_of_2
cabinet	minister	purpose
brownie	mix	purpose
hog	plum	instance_of_1
existential	philosophy	topic
cookie	jar	part_of_2
liquid	diet	attribute_1
pacific	cod	part_of_1
mortal	enemy	instance_of_1
power	line	source_2
box	seat	part_of_1
emotional	arousal	source_1
artificial	skin	attribute_1
vicious	cycle	attribute_1
professional	relation	attribute_1
opinion	poll	purpose
sweat	suit	instance_of_1
pay	rate	attribute_2
stage	director	purpose
fertilized	egg	attribute_1
art	paper	purpose
slate	pencil	purpose
parcel	post	source_2
lay	reader	attribute_1
square	nut	attribute_1
crow	step	instance_of_1
bank	withdrawal	means
closed	session	attribute_1
military	officer	owner
baby	doctor	purpose
pay	cut	purpose
corner	post	part_of_1
carbon	copy	part_of_2
spirit	level	part_of_2
bloodless	revolution	attribute_1
value	orientation	topic
hot	pad	purpose
right	hand	attribute_1
monitor	program	purpose
tender	offer	instance_of_1
pole	bean	instance_of_1
squirt	gun	source_2
facial	expression	part_of_1
high	roller	non-compositional
guiding	light	non-compositional
shuttle	diplomacy	attribute_1
crock	pot	instance_of_1
shadow	box	means
capitalist	economy	attribute_1
device	driver	owner
egyptian	cotton	part_of_1
test	paper	purpose
foregone	conclusion	attribute_1
line	organization	attribute_2
test	drive	purpose
magnetic	bottle	attribute_1
political	contribution	purpose
call	girl	instance_of_1
ticket	collector	purpose
tract	house	part_of_1
us	navy	owner
premature	labour	attribute_1
wisdom	literature	topic
ethnic	music	attribute_1
double	feature	attribute_1
air	mail	means
pool	ball	purpose
prop	root	purpose
moon	shell	attribute_1
rock	hopper	non-compositional
fish	tank	part_of_2
open	fracture	attribute_1
passing	tone	purpose
sweet	wattle	non-compositional
ice	fog	part_of_2
middle	term	part_of_1
defence	mechanism	purpose
terrestrial	guidance	source_1
fennel	seed	source_1
elimination	reaction	source_2
shaving	brush	purpose
fish	cake	source_1
wild	cotton	instance_of_1
case	law	instance_of_1
subordinate	word	attribute_1
blast	wave	source_1
roman	coriander	instance_of_1
tool	kit	part_of_2
planet	wheel	attribute_1
inclusion	body	instance_of_1
chocolate	truffle	source_1
jugular	vein	instance_of_1
buzz	saw	source_2
climbing	salamander	means
sewer	rat	part_of_1
ribbon	worm	instance_of_1
white	person	attribute_1
kick	starter	means
sexual	attraction	attribute_1
hog	peanut	non-compositional
news	conference	topic
printing	business	source_2
arrest	warrant	purpose
standing	press	means
bitterwood	tree	instance_of_1
ice	field	part_of_2
bank	discount	source_1
singapore	dollar	owner
acute	accent	instance_of_1
new	line	attribute_1
intensity	level	attribute_2
probate	will	purpose
indian	pipe	non-compositional
funny	bone	non-compositional
cat	cracker	non-compositional
green	pepper	attribute_1
gas	company	source_2
gold	rush	non-compositional
poster	paint	purpose
triple	time	instance_of_1
user	interface	purpose
wicket	gate	instance_of_1
grab	sample	instance_of_1
pepper	mill	purpose
hand	glass	means
round	table	instance_of_1
death	cap	non-compositional
white	room	attribute_1
taro	root	source_1
tin	can	non-compositional
reed	stop	part_of_1
knockout	punch	purpose
bath	water	purpose
plum	tree	part_of_2
fur	seal	part_of_2
decoration	day	instance_of_1
language	teaching	topic
sugar	pea	instance_of_1
roof	peak	owner
hedge	mustard	instance_of_1
genius	loci	non-compositional
persian	lamb	part_of_1
needle	bearing	instance_of_1
iron	man	non-compositional
big	sister	attribute_1
key	ring	purpose
approach	pattern	purpose
oil	company	source_2
rock	beauty	non-compositional
coconut	milk	source_1
communist	economy	attribute_1
personal	property	owner
seed	vessel	part_of_1
penetration	bomb	means
ionian	order	instance_of_1
slack	water	attribute_1
bass	part	attribute_2
oral	communication	source_1
gray	sage	attribute_1
drilling	bit	purpose
medicine	ball	instance_of_1
gas	tank	part_of_2
natural	action	source_1
fruit	machine	part_of_2
defense	reaction	purpose
outside	door	purpose
sand	snake	part_of_1
secondary	school	attribute_1
boxing	ring	purpose
sense	impression	source_1
scented	wattle	attribute_1
lever	hang	attribute_1
modern	man	instance_of_1
cooling	tower	purpose
brain	doctor	topic
contract	law	topic
print	buffer	purpose
wildcat	strike	instance_of_1
coin	silver	purpose
amorphous	shape	attribute_1
half	dollar	attribute_1
two	iron	instance_of_1
vertical	stabilizer	attribute_1
fishing	gear	purpose
sweet	lime	attribute_1
mixed	drink	attribute_1
five	iron	non-compositional
right	triangle	attribute_1
pitch	contour	attribute_2
water	tap	source_2
australian	magpie	part_of_1
superior	general	attribute_1
dot	printer	instance_of_1
hanging	wall	instance_of_1
tank	suit	instance_of_1
surrogate	mother	purpose
stone	plant	attribute_1
mean	deviation	attribute_1
snow	goose	attribute_1
decomposition	reaction	means
microscopic	anatomy	owner
woody	plant	attribute_1
water	turkey	part_of_1
mental	case	non-compositional
landing	strip	purpose
wool	grass	attribute_1
crossed	eye	attribute_1
gas	mileage	source_1
vulgar	latin	attribute_1
blue	fox	attribute_1
operating	table	purpose
running	play	means
chain	gang	non-compositional
golden	rule	attribute_1
bottle	bank	part_of_2
ground	cable	purpose
italian	lira	part_of_1
wood	sorrel	instance_of_1
dice	box	part_of_2
bell	magpie	attribute_1
hen	party	instance_of_1
ducking	stool	purpose
tape	cartridge	part_of_2
mahogany	family	part_of_2
wild	rye	instance_of_1
flying	mouse	attribute_1
color	code	means
curb	service	purpose
soft	touch	non-compositional
sheep	laurel	instance_of_1
quadruple	time	instance_of_1
skin	sensation	source_1
storage	space	purpose
bell	deck	purpose
lubricating	oil	purpose
military	march	owner
freezing	point	attribute_2
false	scorpion	non-compositional
wheeler	dealer	non-compositional
leeward	tide	attribute_1
book	jacket	part_of_1
ignition	coil	purpose
wild	sage	attribute_1
continental	plan	instance_of_1
livery	driver	instance_of_1
curling	iron	purpose
indian	arrowroot	part_of_1
photostat	machine	instance_of_1
orderly	sergeant	instance_of_1
extinction	angle	instance_of_1
punk	rocker	non-compositional
running	hand	non-compositional
hudson	bay	instance_of_1
good	time	instance_of_1
oyster	fish	instance_of_1
boarding	pass	purpose
union	shop	purpose
sliding	seat	attribute_1
clapper	valve	part_of_2
nail	enamel	purpose
ground	state	attribute_1
wood	rat	instance_of_1
death	bell	topic
body	part	part_of_1
root	cellar	part_of_2
gas	range	means
fence	line	means
latin	cross	instance_of_1
birth	rate	attribute_2
south	southeast	part_of_1
stock	saddle	attribute_1
attic	fan	part_of_1
muscat	grape	instance_of_1
war	party	purpose
commissioned	officer	attribute_1
round	hand	attribute_1
marsh	trefoil	part_of_1
black	bean	attribute_1
sack	coat	instance_of_1
judicial	sale	instance_of_1
delayed	action	attribute_1
ionic	beam	part_of_1
newspaper	column	part_of_1
church	service	part_of_1
horse	tick	instance_of_1
cooling	system	source_2
dividing	line	attribute_1
oral	examination	means
guinea	pig	non-compositional
milk	adder	instance_of_1
taking	hold	non-compositional
land	line	part_of_1
sea	slug	part_of_1
graphic	designer	instance_of_1
masking	paper	purpose
bandy	leg	attribute_1
single	prop	attribute_1
first	base	attribute_1
public	lecture	attribute_1
interrogation	point	purpose
bow	wood	purpose
chicken	breast	owner
playing	card	purpose
poison	bush	part_of_2
wing	chair	part_of_2
twelfth	day	attribute_1
garden	plant	part_of_1
gross	sales	instance_of_1
racing	gig	purpose
test	rocket	purpose
human	body	owner
young	fish	attribute_1
bell	seat	attribute_1
prayer	mat	purpose
muscular	structure	part_of_2
deep	pocket	instance_of_1
pearl	oyster	part_of_2
alpine	salamander	part_of_1
chelate	compound	attribute_1
ill	turn	non-compositional
centre	spread	part_of_1
goose	grass	instance_of_1
switch	grass	instance_of_1
serving	dish	purpose
chin	music	non-compositional
sleeping	partner	attribute_1
heat	exhaustion	source_1
goose	plum	instance_of_1
ground	cover	non-compositional
pill	bug	attribute_1
barge	pole	purpose
first	reading	attribute_1
hole	card	non-compositional
whole	kit	non-compositional
sensory	hair	purpose
signal	tower	source_2
safety	belt	purpose
cheese	press	purpose
naked	option	instance_of_1
gray	wolf	attribute_1
surgical	gown	purpose
federal	government	instance_of_1
lens	cap	purpose
coconut	palm	part_of_2
first	moment	non-compositional
mathematical	logic	source_1
power	steering	means
flying	bridge	instance_of_1
end	organ	part_of_1
motion	sickness	source_1
preventive	strike	purpose
market	town	purpose
rue	family	part_of_2
barrage	fire	purpose
gold	leaf	non-compositional
pencil	cedar	purpose
wedding	ring	purpose
gamma	ray	instance_of_1
munitions	industry	source_2
time	study	purpose
russian	bank	non-compositional
garland	crab	non-compositional
welfare	case	topic
homogenized	milk	attribute_1
class	act	purpose
mouth	organ	means
digital	display	attribute_1
line	double	means
flesh	fly	attribute_1
foot	rule	part_of_2
basic	principle	attribute_1
marsh	elder	part_of_1
rental	collection	purpose
fortune	teller	source_2
missionary	work	owner
drop	shot	means
ticket	booth	purpose
claret	cup	non-compositional
serial	music	source_1
tail	bone	instance_of_1
flat	solid	attribute_1
star	sapphire	attribute_1
raw	deal	instance_of_1
bar	fly	non-compositional
friction	tape	means
tea	ball	purpose
kinetic	theory	topic
human	face	owner
cross	bit	attribute_1
fox	hole	instance_of_1
rape	oil	source_1
male	child	attribute_1
credit	account	part_of_2
finger	millet	attribute_1
silver	grey	attribute_1
second	sight	attribute_1
sheet	lighting	attribute_1
information	return	source_2
mechanical	energy	source_1
green	gold	attribute_1
deadly	sin	source_2
fancy	woman	attribute_1
dust	bowl	part_of_2
dehydrated	foods	attribute_1
fellow	worker	attribute_1
cloud	cover	means
gas	station	source_2
nervous	disorder	source_1
indian	meal	instance_of_1
garbage	carter	purpose
business	college	purpose
magnetic	induction	source_2
iranian	language	part_of_1
good	fortune	attribute_1
powder	magazine	non-compositional
free	radical	non-compositional
slow	virus	attribute_1
east	southeast	attribute_1
bore	bit	purpose
concert	hall	purpose
mongoloid	race	attribute_1
renegade	state	attribute_1
spring	gun	part_of_2
entrenching	tool	purpose
king	orange	instance_of_1
fly	front	non-compositional
dead	drop	instance_of_1
sealing	material	purpose
chemical	balance	purpose
muster	roll	instance_of_1
little	theatre	attribute_1
swap	file	purpose
sheep	plant	instance_of_1
parasitic	plant	attribute_1
airmail	letter	source_1
cultivated	cabbage	attribute_1
rose	pink	non-compositional
gut	issue	instance_of_1
equatorial	guinea	attribute_1
checkout	line	purpose
free	port	attribute_1
acquisition	agreement	topic
bereaved	person	attribute_1
hot	issue	non-compositional
direct	support	attribute_1
book	token	purpose
working	girl	attribute_1
mess	hall	non-compositional
adding	machine	purpose
vertical	section	attribute_1
immune	reaction	source_1
bus	driver	means
refresher	course	purpose
old	school	non-compositional
near	thing	attribute_1
free	people	attribute_1
yellow	sea	instance_of_1
wet	fly	attribute_1
blood	sport	instance_of_1
pill	bottle	purpose
social	work	purpose
red	giant	attribute_1
alveolar	point	part_of_1
metal	drum	source_1
high	wind	attribute_1
national	park	owner
flowering	stone	non-compositional
desert	plume	part_of_1
pap	smear	instance_of_1
onion	stem	part_of_1
eye	mask	purpose
general	damages	instance_of_1
air	horn	means
rewrite	man	purpose
bat	boy	purpose
patent	medicine	means
brain	death	owner
power	trip	non-compositional
maternal	language	attribute_1
ice	show	means
linear	equation	topic
hellenic	language	part_of_1
heating	oil	purpose
tar	paper	part_of_2
power	grid	purpose
raw	milk	attribute_1
signal	detection	purpose
broody	hen	attribute_1
mathematical	function	source_1
finish	coat	purpose
equinoctial	year	instance_of_1
snooker	table	purpose
peace	officer	instance_of_1
literary	study	topic
hawaiian	capital	part_of_1
range	finder	purpose
blind	spot	non-compositional
fish	knife	purpose
blue	crab	instance_of_1
fishing	tackle	purpose
slow	motion	attribute_1
street	sign	part_of_1
channel	catfish	part_of_1
post	horse	instance_of_1
caucasian	language	source_1
blood	flower	attribute_1
home	port	attribute_1
strip	alert	non-compositional
medical	community	instance_of_1
bacon	strip	source_1
norman	architecture	source_1
secondary	education	instance_of_1
roman	pace	instance_of_1
dental	procedure	purpose
dose	rate	attribute_2
tip	in	non-compositional
toggle	bolt	part_of_2
stub	nail	attribute_1
town	meeting	purpose
personal	judgment	attribute_1
designated	driver	instance_of_1
honey	mushroom	attribute_1
cleaning	pad	purpose
box	beam	attribute_1
fish	eagle	purpose
burying	ground	purpose
bass	drum	instance_of_1
output	signal	purpose
marsh	pea	part_of_1
scheduled	territories	instance_of_1
economic	policy	topic
art	form	part_of_2
ground	rose	part_of_1
crystal	set	part_of_2
refractory	anemia	attribute_1
first	person	attribute_1
american	arrowroot	part_of_1
high	water	attribute_1
nervous	breakdown	instance_of_1
block	capital	instance_of_1
american	dream	owner
spanish	war	owner
swamp	honeysuckle	part_of_1
medical	center	purpose
long	distance	non-compositional
field	emission	means
four	flush	non-compositional
neutralization	fire	purpose
fair	game	non-compositional
volcanic	eruption	source_1
pencil	box	part_of_2
brier	patch	part_of_2
stone	drill	purpose
stinking	smut	attribute_1
international	waters	attribute_1
felt	tip	part_of_2
sliding	window	attribute_1
coat	tree	purpose
optic	axis	instance_of_1
defense	department	purpose
floral	cup	part_of_1
auxiliary	cell	attribute_1
peace	process	topic
retail	store	source_2
single	entry	attribute_1
gathered	skirt	attribute_1
capital	offense	instance_of_1
pine	knot	source_1
railroad	line	instance_of_1
flight	line	purpose
public	housing	owner
special	contract	attribute_1
mineral	kingdom	part_of_2
experimental	variable	instance_of_1
nominating	speech	purpose
distilled	water	attribute_1
third	person	instance_of_1
tandem	trailer	attribute_1
bar	bit	attribute_1
red	ash	attribute_1
drinking	chocolate	purpose
split	decision	attribute_1
organization	man	purpose
reserve	account	purpose
bathing	cap	purpose
french	region	part_of_1
honours	degree	source_2
bone	marrow	part_of_1
blood	bank	purpose
active	transport	attribute_1
hair	mousse	purpose
community	service	purpose
characteristic	curve	instance_of_1
home	court	purpose
market	analyst	topic
building	code	topic
bone	age	attribute_2
cleaning	device	purpose
pump	well	part_of_2
refuse	collector	purpose
austronesian	language	attribute_1
military	intelligence	attribute_1
garden	current	instance_of_1
simple	absence	attribute_1
field	sport	instance_of_1
reverse	split	instance_of_1
mass	action	instance_of_1
compound	lens	attribute_1
flight	indicator	purpose
shaft	louse	instance_of_1
