committee	official	EMPLOYER
employer	organisation	EMPLOYER
budget	target	PURPOSE
hand	brush	MEANS
prayer	session	PERFORM&ENGAGE_IN
plant	relocation	OBJECTIVE
conditioning	system	PERFORM&ENGAGE_IN
computer	equipment	SUBSTANCE-MATERIAL-INGREDIENT
employment	creation	OBJECTIVE
homeowner	association	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
army	force	EMPLOYER
meters	relay	MEASURE
news	wire	PURPOSE
tax	professional	TOPIC_OF_EXPERT
one-off	charge	EQUATIVE
pilgrim	flood	OBJECTIVE
acquisition	plan	OBJECTIVE
hospital	official	EMPLOYER
tour	package	PERFORM&ENGAGE_IN
Governor	Williams	PERSONAL_TITLE
city	commissioner	EMPLOYER
company	tradition	OWNER-USER
invoicing	irregularity	RELATIONAL-NOUN-COMPLEMENT
budget	pact	TOPIC
garden	party	LOCATION
credit	volume	AMOUNT-OF
expansion	strategy	PERFORM&ENGAGE_IN
illness	insurance	MITIGATE&OPPOSE
core	profit	ADJ-LIKE_NOUN
flag	flying	OBJECTIVE
village	pariah	LOCATION
action	program	PERFORM&ENGAGE_IN
subscription	service	OTHER
car	pool	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
strength	coach	OBJECTIVE
hotel	expansion	OBJECTIVE
distribution	problem	OTHER
commission	report	SUBJECT
completion	rate	RELATIONAL-NOUN-COMPLEMENT
import	volume	AMOUNT-OF
marketing	information	TOPIC
rock	cod	LOCATION
comfort	food	CREATE-PROVIDE-GENERATE-SELL
securities	sale	OBJECTIVE
wine	list	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
lettuce	leaf	WHOLE+PART_OR_MEMBER_OF
pesticide	plant	CREATE-PROVIDE-GENERATE-SELL
economy	ministry	ORGANIZE&SUPERVISE&AUTHORITY
movie	ticket	OBTAIN&ACCESS&SEEK
equipment	concern	OTHER
lineup	card	TOPIC
leather	belt	SUBSTANCE-MATERIAL-INGREDIENT
product	strategy	PURPOSE
parent	complaint	SUBJECT
celebrity	kid	EQUATIVE
foot	statue	MEASURE
food	center	CREATE-PROVIDE-GENERATE-SELL
party	victory	USER_RECIPIENT
testosterone	level	AMOUNT-OF
campaign	promise	TIME-OF1
independence	movement	OBTAIN&ACCESS&SEEK
rock	singer	OBJECTIVE
board	seat	LOCATION
broadcast	station	PERFORM&ENGAGE_IN
minority	community	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
mining	community	PERFORM&ENGAGE_IN
hair	shape	RELATIONAL-NOUN-COMPLEMENT
core	cleric	ADJ-LIKE_NOUN
propane	cooker	MEANS
center	console	LOCATION
policy	formulation	OBJECTIVE
chemistry	professor	TOPIC
baseball	coach	OBJECTIVE
dinner	guest	OTHER
information	sheet	TOPIC
childcare	worker	OTHER
eviction	notice	TOPIC
water	drop	SUBSTANCE-MATERIAL-INGREDIENT
squad	member	WHOLE+PART_OR_MEMBER_OF
household	use	SUBJECT
battle	toll	AMOUNT-OF
food	reserve	SUBSTANCE-MATERIAL-INGREDIENT
blood	test	OBJECTIVE
alliance	anger	EXPERIENCER-OF-EXPERIENCE
ballot	proposition	LOCATION
drug	case	OTHER
trading	adviser	TOPIC
ultrasound	test	MEANS
banking	department	PERFORM&ENGAGE_IN
nature	walk	LOCATION
restaurant	group	OWNER-USER
aerospace	unit	OTHER
photograph	collecting	OBJECTIVE
medication	expenditure	OBTAIN&ACCESS&SEEK
mortgage	issue	TOPIC
law	school	TOPIC
computer	center	CREATE-PROVIDE-GENERATE-SELL
conditioning	coach	OBJECTIVE
investment	guarantee	OBJECTIVE
training	activity	EQUATIVE
heat	source	RELATIONAL-NOUN-COMPLEMENT
love	triangle	LEXICALIZED
ultrasound	examination	MEANS
production	structure	RELATIONAL-NOUN-COMPLEMENT
tobacco	ruling	TOPIC
morning	workout	TIME-OF1
fighter	plane	EQUATIVE
holiday	meal	TIME-OF1
tourist	dollar	CREATOR-PROVIDER-CAUSE_OF
corn	yield	AMOUNT-OF
car	export	OBJECTIVE
employment	center	PERFORM&ENGAGE_IN
shipping	clerk	PERFORM&ENGAGE_IN
currency	issue	TOPIC
relief	assistance	CREATE-PROVIDE-GENERATE-SELL
music	piracy	OBJECTIVE
property	price	RELATIONAL-NOUN-COMPLEMENT
energy	reserve	SUBSTANCE-MATERIAL-INGREDIENT
semiconductor	sale	OBJECTIVE
earth	tone	WHOLE+ATTRIBUTE&FEATURE&QUALITY_VALUE_IS_CHARACTERISTIC_OF
drink	sector	CREATE-PROVIDE-GENERATE-SELL
state	regulations	SUBJECT
government	authority	ORGANIZE&SUPERVISE&AUTHORITY
employer	contribution	SUBJECT
brain	scan	OBJECTIVE
breast	cancer	LOCATION
food	store	CREATE-PROVIDE-GENERATE-SELL
advertising	imagery	PERFORM&ENGAGE_IN
beach	resort	LOCATION
spending	authority	ORGANIZE&SUPERVISE&AUTHORITY
gardening	column	TOPIC
supermarket	shelf	LOCATION
lecture	series	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
velvet	turban	SUBSTANCE-MATERIAL-INGREDIENT
organ	donation	OBJECTIVE
flu	symptom	RELATIONAL-NOUN-COMPLEMENT
debt	package	TOPIC
arcade	game	LOCATION
steel	output	AMOUNT-OF
core	toy	ADJ-LIKE_NOUN
missile	equipment	PURPOSE
leg	injury	LOCATION
musician	interview	OBJECTIVE
baseball	history	RELATIONAL-NOUN-COMPLEMENT
future	index	OBJECTIVE
embassy	attack	OBJECTIVE
ground	campaign	LOCATION
income	figure	TOPIC
stock	speculator	TOPIC
terror	organization	CREATE-PROVIDE-GENERATE-SELL
time	selection	OBJECTIVE
exchange	dealer	OBJECTIVE
travel	period	TIME-OF2
repeat	customer	EQUATIVE
yard	sale	LOCATION
disclosure	law	TOPIC
brokerage	executive	RELATIONAL-NOUN-COMPLEMENT
core	violator	ADJ-LIKE_NOUN
youth	ticket	USER_RECIPIENT
fire	victim	RELATIONAL-NOUN-COMPLEMENT
soybean	production	OBJECTIVE
telecommunication	technology	PERFORM&ENGAGE_IN
normalization	talk	TOPIC
wood	burning	OBJECTIVE
asset	pricing	OBJECTIVE
golf	championship	EQUATIVE
chief	agent	ADJ-LIKE_NOUN
mortgage	lender	OBJECTIVE
shoe	company	CREATE-PROVIDE-GENERATE-SELL
funding	program	PERFORM&ENGAGE_IN
protest	demonstration	PERFORM&ENGAGE_IN
theater	complex	CONTAIN
portfolio	management	OBJECTIVE
quarterfinal	victory	TIME-OF1
steel	supplier	OBJECTIVE
playing	card	PERFORM&ENGAGE_IN
committee	spokesman	EMPLOYER
blues	hit	EQUATIVE
arthritis	drug	MITIGATE&OPPOSE
balloon	flight	MEANS
livestock	analyst	OBJECTIVE
density	downtown	MEASURE
hate	mail	TOPIC
law	student	OBJECTIVE
penalty	agony	CREATOR-PROVIDER-CAUSE_OF
labor	unrest	EXPERIENCER-OF-EXPERIENCE
debit	card	PERFORM&ENGAGE_IN
studio	chief	RELATIONAL-NOUN-COMPLEMENT
conference	organizer	OBJECTIVE
information	policy	TOPIC
television	viewer	OBJECTIVE
home	region	EQUATIVE
debt	level	AMOUNT-OF
intervention	program	PERFORM&ENGAGE_IN
copper	stock	RELATIONAL-NOUN-COMPLEMENT
minority	leader	OBJECTIVE
beep	tone	EQUATIVE
yard	rusher	MEASURE
neighborhood	association	LOCATION
infant	circumcision	OBJECTIVE
monkey	excrement	CREATOR-PROVIDER-CAUSE_OF
guide	book	EQUATIVE
bankruptcy	charge	EQUATIVE
bird	watching	OBJECTIVE
school	clothes	LOCATION
save	opportunity	PERFORM&ENGAGE_IN
urchin	buyer	OBJECTIVE
team	leader	OBJECTIVE
grain	shortage	RELATIONAL-NOUN-COMPLEMENT
rehabilitation	center	PERFORM&ENGAGE_IN
passenger	complaint	SUBJECT
retirement	program	PERFORM&ENGAGE_IN
discussion	paper	PERFORM&ENGAGE_IN
conspiracy	theory	TOPIC
service	employee	CREATE-PROVIDE-GENERATE-SELL
hour	work	MEASURE
advocacy	group	PERFORM&ENGAGE_IN
development	unit	PERFORM&ENGAGE_IN
league	play	OTHER
cleanup	project	PERFORM&ENGAGE_IN
state	intervention	SUBJECT
export	income	CREATOR-PROVIDER-CAUSE_OF
yard	work	MEASURE
lineup	change	OBJECTIVE
parlor	owner	OBJECTIVE
health	crisis	OTHER
diaper	cover	OBJECTIVE
crack	house	CREATE-PROVIDE-GENERATE-SELL
year	debenture	MEASURE
government	entity	EMPLOYER
network	official	EMPLOYER
chicken	catcher	OBJECTIVE
core	banks	ADJ-LIKE_NOUN
immunization	campaign	PERFORM&ENGAGE_IN
paper	clip	PURPOSE
student	loan	USER_RECIPIENT
sister	company	EQUATIVE
afternoon	fixing	TIME-OF1
mortgage	debt	CREATOR-PROVIDER-CAUSE_OF
infringement	suit	OTHER
infantry	troop	EQUATIVE
management	scheme	PERFORM&ENGAGE_IN
gold	sector	CREATE-PROVIDE-GENERATE-SELL
auditor	report	SUBJECT
bus	crash	OBJECTIVE
consumer	index	OBJECTIVE
security	issue	TOPIC
cigarette	smoker	OBJECTIVE
hometown	boy	LOCATION
parts	sale	OBJECTIVE
parking	garage	PERFORM&ENGAGE_IN
funding	cut	OBJECTIVE
staff	work	SUBJECT
strike	committee	ORGANIZE&SUPERVISE&AUTHORITY
fitness	center	CREATE-PROVIDE-GENERATE-SELL
border	trade	LOCATION
truck	industry	OWNER-USER
truck	part	WHOLE+PART_OR_MEMBER_OF
merchandise	report	TOPIC
gold	holding	EQUATIVE
peasant	family	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
boa	constrictor	EQUATIVE
explosive	fanatic	TOPIC_OF_COGNITION&EMOTION
car	salesman	OBJECTIVE
road	shutdown	OBJECTIVE
cosmetics	company	CREATE-PROVIDE-GENERATE-SELL
one-out	walk	TIME-OF1
transport	problem	OTHER
speed	skating	LEXICALIZED
transport	capacity	PERFORM&ENGAGE_IN
telecommunications	product	PERFORM&ENGAGE_IN
stock	picker	OBJECTIVE
host	team	EQUATIVE
breast	surgery	OTHER
trading	statement	TOPIC
resort	area	CONTAIN
battery	buyer	OBJECTIVE
trading	commission	PERFORM&ENGAGE_IN
factory	shipment	OTHER
group	sale	OBJECTIVE
state	utility	OWNER-USER
weapon	cache	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
finance	house	PERFORM&ENGAGE_IN
diamond	earring	SUBSTANCE-MATERIAL-INGREDIENT
day	countdown	MEASURE
table	dance	LOCATION
blockbuster	proportion	WHOLE+ATTRIBUTE&FEATURE&QUALITY_VALUE_IS_CHARACTERISTIC_OF
world	civilization	LOCATION
laboratory	analysis	LOCATION
service	operation	PERFORM&ENGAGE_IN
conservation	project	PERFORM&ENGAGE_IN
office	equipment	LOCATION
family	support	SUBJECT
box office	receipt	LOCATION
liberation	struggle	OBTAIN&ACCESS&SEEK
company	plan	OWNER-USER
production	volume	AMOUNT-OF
city	jail	OWNER-USER
production	number	TOPIC
solo	album	OTHER
day	strike	MEASURE
drug	fight	TOPIC
policeman	death	SUBJECT
deputy	president	EQUATIVE
meters	final	MEASURE
fuel	shortage	RELATIONAL-NOUN-COMPLEMENT
army	reshuffle	OBJECTIVE
flood	peak	RELATIONAL-NOUN-COMPLEMENT
margin	rule	TOPIC
day	hearing	MEASURE
lottery	money	CREATOR-PROVIDER-CAUSE_OF
outpatient	center	USER_RECIPIENT
sale	volume	AMOUNT-OF
drug	expert	TOPIC_OF_EXPERT
adjustment	loan	PERFORM&ENGAGE_IN
trade	practice	OTHER
labor	committee	ORGANIZE&SUPERVISE&AUTHORITY
rock	cocaine	PARTIAL_ATTRIBUTE_TRANSFER
ski	vacation	PERFORM&ENGAGE_IN
service	category	EQUATIVE
ruble	zone	CONTAIN
parcel	bomb	LOCATION
month	period	MEASURE
company	system	PURPOSE
window	screen	LOCATION
error	message	TOPIC
security	commission	ORGANIZE&SUPERVISE&AUTHORITY
racehorse	buyer	OBJECTIVE
Ronald	Reagan	PERSONAL_NAME
world	stability	RELATIONAL-NOUN-COMPLEMENT
cargo	shipment	PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
import	control	OBJECTIVE
guerrilla	action	SUBJECT
violin	study	OBJECTIVE
cheese	sandwich	SUBSTANCE-MATERIAL-INGREDIENT
bus	ride	OBJECTIVE
harbor	area	CONTAIN
prevention	measure	PERFORM&ENGAGE_IN
